月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.156,12,47,45,4,7,1,0,0,8,1,14,1,0,1,0,0,0,0,0,.191,.178,0.369
5月,.129,12,32,31,0,4,2,0,0,6,2,7,0,0,0,0,1,0,0,0,.125,.194,0.319
6月,.441,10,37,34,6,15,3,2,0,22,7,5,2,0,0,0,1,0,0,0,.459,.647,1.107
7月,.303,22,92,89,11,27,6,1,1,38,10,15,2,0,1,0,0,0,0,1,.326,.427,0.753
8月,.344,24,108,96,9,33,8,0,0,41,5,21,7,0,4,0,1,0,0,0,.407,.427,0.834
9月,.259,26,121,116,11,30,7,0,2,43,12,21,4,0,1,0,0,1,0,1,.289,.371,0.66
10月,.167,2,7,6,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,.286,.167,0.452
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
