チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.278,24,97,90,8,25,6,0,1,34,8,25,4,0,2,0,1,0,0,1,0.32,0.378,0.697
日本ハム,0.225,17,73,71,5,16,3,0,0,19,7,10,1,0,0,0,1,0,0,0,0.233,0.268,0.5
楽天,0.286,17,72,63,8,18,2,0,1,23,5,16,4,0,4,0,1,0,0,1,0.361,0.365,0.726
オリックス,0.326,22,96,95,14,31,9,1,1,45,10,19,1,0,0,0,0,1,0,0,0.333,0.474,0.807
西武,0.216,21,81,74,3,16,5,0,0,21,2,12,5,0,2,0,0,0,0,0,0.284,0.284,0.568
