条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.444,20,18,8,0,0,1,0,1,0,1,0,.474
1-0より,.364,13,11,4,0,0,0,0,0,0,1,1,.333
2-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
3-0より,-,3,0,0,0,0,0,0,3,0,0,0,1.000
0-1より,.533,16,15,8,0,0,1,0,0,0,1,0,.533
1-1より,.273,24,22,6,0,0,1,0,0,0,2,0,.273
2-1より,.200,7,5,1,0,0,0,0,0,0,2,0,.200
3-1より,.000,8,5,0,0,0,0,0,3,0,0,0,.375
0-2より,.188,16,16,3,1,1,0,8,0,0,0,0,.188
1-2より,.083,24,24,2,0,0,0,10,0,0,0,0,.083
2-2より,.200,41,40,8,2,0,0,16,0,0,1,0,.200
3-2より,.250,22,12,3,0,0,0,5,10,0,0,0,.591
