条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.178,46,45,8,3,0,1,1,17,1,0,0,0,.196
1塁,.176,18,17,3,1,0,0,0,8,0,1,0,0,.222
2塁,.167,6,6,1,0,0,0,1,0,0,0,0,0,.167
3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,.250,4,4,1,0,0,0,0,1,0,0,0,0,.250
1・3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,.500,2,2,1,0,0,0,1,1,0,0,0,0,.500
得点圏,.231,13,13,3,0,0,0,2,2,0,0,0,0,.231
