種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.76,7,7,0,0,6,0,0,0,0,0,0,40.2,40,6,41,12,0,18,17,1.28,0.255,0.46,-
Visitor,5.2,5,5,0,2,2,0,0,0,0,0,0,27.2,27,4,21,8,1,17,16,1.27,0.252,1.69,-
