条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.152,35,33,5,0,0,0,0,6,2,0,0,0,0.2
1塁,0.167,11,6,1,0,0,0,0,0,1,0,4,0,0.286
2塁,0.0,7,4,0,0,0,0,0,2,1,0,2,0,0.2
3塁,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0.0
1・2塁,0.5,4,4,2,1,0,0,2,0,0,0,0,0,0.5
1・3塁,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0
2・3塁,0.5,2,2,1,0,0,0,1,0,0,0,0,0,0.5
満塁,0.0,2,2,0,0,0,0,0,1,0,0,0,0,0.0
得点圏,0.2,18,15,3,1,0,0,3,3,1,0,2,0,0.25
