条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛
対右投手,0.25,8,8,2,0,0,1,2,0,0,0,0
対左投手,0.111,12,9,1,1,0,0,0,3,0,0,0
