球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,16,69.6%,145.4,3,1,6,4,62.5%,27.3%,.000,3,0,0,1,0,0
スライダー,3,13.0%,125.3,1,0,0,0,33.3%,33.3%,.500,2,1,0,0,0,0
スプリット,2,8.7%,134.0,0,0,2,0,100.0%,0.0%,-,0,0,0,0,0,0
フォーク,1,4.3%,134.0,0,0,0,0,0.0%,0.0%,1.000,1,1,0,0,0,0
カットボール,1,4.3%,138.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
