チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,4.5,3,1,2,0,1,0,0,0,0,0,0,6.0,10,1,3,1,0,3,3,1.83,0.385,1.8,99.0
ロッテ,5.4,3,1,2,0,2,0,0,0,0,0,1,10.0,12,2,11,0,1,6,6,1.2,0.286,3.0,4.0
楽天,0.74,6,2,4,2,0,2,0,2,0,0,0,24.1,16,0,18,2,0,2,2,0.74,0.188,1.59,6.33
オリックス,5.06,5,2,3,1,2,1,0,1,0,0,1,16.0,21,2,7,3,0,9,9,1.5,0.328,2.08,0.75
西武,0.38,8,2,6,2,1,2,0,3,1,1,1,24.0,19,0,14,5,0,1,1,1.0,0.218,1.2,9.0
