球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,482,33.5%,146.4,33,70,101,175,42.3%,13.9%,0.331,118,39,5,19,4,0
スプリット,349,24.3%,139.3,43,33,83,115,45.6%,21.4%,0.121,91,11,1,19,4,0
カットボール,304,21.2%,137.0,50,47,51,88,48.7%,29.6%,0.22,82,18,1,16,2,1
スライダー,119,8.3%,128.6,11,36,15,29,52.1%,20.4%,0.344,32,11,1,4,1,0
パワーカーブ,64,4.5%,121.5,5,16,5,28,40.6%,25.0%,0.333,12,4,0,2,2,0
ツーシーム,52,3.6%,145.4,4,17,10,9,59.6%,15.4%,0.5,12,6,0,0,0,1
カーブ,35,2.4%,103.7,0,12,1,16,37.1%,0.0%,0.333,6,2,0,0,0,0
チェンジアップ,32,2.2%,128.4,5,5,2,13,37.5%,35.7%,0.333,9,3,0,2,0,0
