種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.77,15,5,10,2,3,3,0,4,1,1,1,43.0,52,3,32,8,1,19,18,1.4,0.295,1.55,3.25
Visitor,2.24,13,6,7,3,4,2,0,2,0,0,2,52.1,42,5,30,5,1,13,13,0.9,0.226,2.05,3.78
