種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,4.13,17,7,10,2,5,2,0,3,1,1,2,52.1,60,5,31,10,1,25,24,1.34,0.288,1.93,3.08
Nighter,1.47,11,4,7,3,2,3,0,3,0,0,1,43.0,34,3,31,3,1,7,7,0.86,0.221,1.74,4.0
