月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.414,11,31,29,3,12,2,0,1,17,4,3,1,0,0,1,0,0,0,1,.433,.586,1.02
5月,.154,16,43,39,1,6,1,0,0,7,0,4,2,0,1,1,0,0,0,1,.214,.179,0.394
6月,.313,14,52,48,1,15,2,0,0,17,0,7,2,0,2,0,0,1,0,0,.365,.354,0.72
7月,.297,11,41,37,6,11,1,0,1,15,3,0,1,1,0,3,0,0,0,0,.316,.405,0.721
8月,.237,19,64,59,1,14,2,0,0,16,4,5,2,0,0,3,0,1,0,0,.262,.271,0.533
9月,.319,14,55,47,4,15,3,0,0,18,5,4,4,1,1,1,2,0,0,1,.370,.383,0.753
10月,.200,2,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.200,.200,0.4
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
