チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
日本ハム,.222,3,9,9,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0,.222,.333,0.556
ロッテ,.571,2,8,7,0,4,1,0,0,5,0,0,0,0,1,0,0,1,0,0,.625,.714,1.339
楽天,.100,2,10,10,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,.100,.100,0.2
オリックス,.400,2,6,5,1,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,.500,.400,0.9
西武,.455,3,12,11,0,5,0,0,0,5,0,2,1,0,0,0,0,0,0,0,.500,.455,0.955
