チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.233,16,47,43,1,10,2,0,0,12,3,6,2,1,1,1,0,0,0,0,0.283,0.279,0.562
阪神,0.233,13,49,43,4,10,1,0,0,11,1,2,3,0,1,2,0,1,0,1,0.298,0.256,0.554
ＤｅＮＡ,0.294,17,55,51,3,15,1,0,1,19,5,2,1,1,1,2,0,0,0,1,0.321,0.373,0.693
広島,0.233,15,49,43,2,10,2,0,0,12,6,3,1,0,0,3,2,0,0,0,0.239,0.279,0.518
中日,0.357,14,46,42,5,15,3,0,1,21,1,4,3,0,0,1,0,0,0,1,0.4,0.5,0.9
