打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.161,19,61,56,3,9,2,0,3,20,10,27,2,0,2,0,1,0,0,0,0.213,0.357,0.57
Nighter,0.227,58,192,176,14,40,5,0,8,69,29,63,11,0,4,0,1,1,0,3,0.286,0.392,0.679
