チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,1.52,5,5,0,3,1,0,0,0,0,0,0,29.2,26,2,20,10,1,6,5,1.21,0.236,3.82,-
日本ハム,6.48,4,4,0,0,0,0,0,0,0,0,0,16.2,21,4,12,9,1,12,12,1.8,0.323,5.21,-
ロッテ,5.4,2,2,0,0,1,0,0,0,0,0,0,6.2,12,0,6,7,0,5,4,2.85,0.387,5.14,-
オリックス,2.88,5,5,0,2,1,0,0,0,0,0,0,25.0,32,2,9,3,2,11,8,1.4,0.311,3.86,-
西武,3.68,3,3,0,1,2,0,0,0,0,0,0,14.2,18,1,3,6,1,8,6,1.64,0.34,2.4,-
