球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,693,37.7%,139.8,20,163,118,244,43.4%,7.0%,0.327,159,52,4,16,26,0
スライダー,563,30.6%,127.3,89,74,93,196,45.5%,30.4%,0.167,144,24,3,36,13,2
ツーシーム,248,13.5%,132.9,9,44,35,113,35.5%,9.9%,0.417,48,20,1,2,3,0
シュート,175,9.5%,137.7,4,24,18,94,26.3%,7.0%,0.333,36,12,1,2,0,4
チェンジアップ,130,7.1%,120.1,11,24,15,53,38.5%,20.8%,0.286,28,8,0,2,1,0
カーブ,28,1.5%,113.1,1,0,3,16,14.3%,8.3%,0.625,8,5,0,0,0,0
