チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,0.0,6,0,6,0,0,5,0,5,0,0,0,5.0,3,0,7,0,0,0,0,0.6,0.176,-,99.0
阪神,12.46,5,0,5,0,0,0,0,0,0,0,0,4.1,9,1,3,2,0,6,6,2.54,0.45,-,0.72
ＤｅＮＡ,5.4,5,0,5,0,0,1,0,1,0,0,0,3.1,4,0,6,3,1,2,2,2.1,0.308,-,1.67
ヤクルト,9.0,4,0,4,0,1,0,0,0,0,0,1,2.0,2,0,1,1,1,2,2,1.5,0.286,-,1.0
中日,1.69,6,0,6,0,0,2,1,2,1,0,0,5.1,4,1,9,2,1,1,1,1.13,0.211,-,5.33
