打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.247,37,86,73,6,18,2,0,1,23,10,14,7,1,0,5,1,1,0,2,0.309,0.315,0.624
Visitor,0.263,39,108,95,10,25,1,1,2,34,8,25,10,0,0,3,0,0,0,0,0.333,0.358,0.691
