チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.286,16,43,35,5,10,0,1,1,15,6,7,4,0,0,4,0,0,0,0,0.359,0.429,0.788
日本ハム,0.256,15,42,39,3,10,0,0,0,10,2,13,1,0,0,2,0,0,0,0,0.275,0.256,0.531
ロッテ,0.206,16,40,34,2,7,0,0,1,10,5,8,6,0,0,0,0,0,0,0,0.325,0.294,0.619
オリックス,0.344,14,37,32,4,11,3,0,1,17,5,5,3,1,0,1,1,0,0,1,0.389,0.531,0.92
西武,0.179,15,32,28,2,5,0,0,0,5,0,6,3,0,0,1,0,1,0,1,0.258,0.179,0.437
