月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.193,18,65,57,6,11,2,0,0,13,1,17,5,0,2,0,1,3,0,0,.277,.228,0.505
5月,.254,18,70,63,5,16,2,0,2,24,6,15,5,0,2,0,0,6,0,0,.329,.381,0.71
6月,.265,20,76,68,3,18,1,2,0,23,6,17,5,0,2,0,1,3,0,0,.329,.338,0.667
7月,.297,21,81,74,9,22,4,0,3,35,11,14,4,0,1,0,2,4,0,0,.333,.473,0.806
8月,.228,25,98,79,11,18,3,0,1,24,6,16,16,0,1,1,1,3,0,1,.361,.304,0.665
9月,.115,12,32,26,2,3,0,0,1,6,2,12,5,0,1,0,0,1,0,0,.281,.231,0.512
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
