条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.23,232,209,48,4,1,3,3,55,21,2,0,0,0.306
1塁,0.338,83,74,25,5,0,1,2,13,5,3,1,0,0.402
2塁,0.207,34,29,6,1,1,2,6,5,4,1,0,0,0.324
3塁,0.333,11,6,2,0,0,0,3,1,4,0,0,1,0.545
1・2塁,0.174,27,23,4,1,0,0,3,8,3,1,0,0,0.296
1・3塁,0.0,15,11,0,0,0,0,4,4,1,1,0,2,0.133
2・3塁,0.2,13,10,2,1,0,0,4,4,1,1,0,1,0.308
満塁,0.2,7,5,1,0,0,1,7,1,1,0,0,1,0.286
得点圏,0.179,107,84,15,3,1,3,27,23,14,4,0,5,0.308
