月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.241,20,61,54,10,13,5,1,0,20,5,12,4,0,1,0,2,1,1,0,.295,.370,0.665
5月,.238,16,44,42,5,10,0,0,0,10,1,8,2,0,0,0,0,0,0,0,.273,.238,0.511
6月,.154,10,13,13,2,2,0,0,0,2,0,7,0,0,0,0,0,0,0,0,.154,.154,0.308
7月,.222,20,58,54,3,12,2,0,1,17,7,8,0,0,1,2,1,1,0,0,.232,.315,0.547
8月,.344,25,112,90,15,31,7,0,4,50,13,16,11,1,7,1,3,1,1,2,.441,.556,0.997
9月,.330,23,108,91,17,30,6,0,3,45,15,17,13,0,2,1,1,2,2,0,.421,.495,0.915
10月,.250,1,5,4,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,.400,.500,0.9
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
