チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
日本ハム,0.0,14,6,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0
ロッテ,0.5,13,8,8,4,4,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0.5,0.5,1.0
楽天,0.188,20,18,16,7,3,0,0,0,3,0,3,0,0,0,2,0,1,1,0,0.188,0.188,0.375
オリックス,0.056,19,19,18,5,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0.105,0.056,0.161
西武,0.364,21,24,22,3,8,2,1,0,12,3,4,2,0,0,0,0,5,1,0,0.417,0.545,0.962
