打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.263,7,19,19,3,5,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0.263,0.263,0.526
Nighter,0.272,47,168,162,8,44,2,1,0,48,6,20,5,3,1,0,0,2,0,6,0.298,0.296,0.594
