打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,48,17,0.354,0,7,1,0,0,0.367
2打席目,47,8,0.17,0,3,2,0,0,0.204
3打席目,46,12,0.261,0,6,2,0,0,0.292
4打席目,33,9,0.273,0,6,1,0,0,0.294
5打席目以上,2,0,0.0,0,1,0,0,0,0.0
