チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.125,16,26,24,3,3,0,0,0,3,0,8,2,0,0,0,0,2,0,0,0.192,0.125,0.317
日本ハム,0.273,14,11,11,2,3,1,0,0,4,0,3,0,0,0,0,0,1,1,0,0.273,0.364,0.636
ロッテ,0.257,13,40,35,7,9,0,1,1,14,6,9,4,0,0,0,1,3,1,0,0.325,0.4,0.725
楽天,0.31,15,36,29,6,9,2,1,0,13,2,6,6,0,1,0,0,3,1,0,0.444,0.448,0.893
西武,0.188,18,37,32,5,6,1,0,0,7,2,12,4,0,0,1,0,3,2,0,0.278,0.219,0.497
