球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
スライダー,140,38.5%,118.6,20,23,14,55,40.7%,32.3%,0.265,34,9,0,8,4,0
シュート,97,26.6%,141.7,3,34,13,32,51.5%,9.7%,0.238,21,5,1,7,3,1
ストレート,80,22.0%,141.3,2,23,8,37,41.3%,10.0%,0.25,12,3,0,2,2,0
フォーク,38,10.4%,118.1,11,2,5,14,47.4%,50.0%,0.222,9,2,0,3,1,0
シンカー,9,2.5%,132.6,0,3,1,2,44.4%,0.0%,0.333,3,1,0,0,0,0
