アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,37,27.6%,安打,43,71.7%
フライ,50,37.3%,四死球,17,28.3%
空三振,31,23.1%,失策出塁,0,0.0%
見三振,8,6.0%,野選,0,0.0%
犠打,8,6.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
