条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.276,93,87,24,2,1,0,0,23,6,0,0,0,0.323
1塁,0.229,43,35,8,1,0,2,5,8,2,0,6,0,0.27
2塁,0.231,17,13,3,0,0,1,3,1,4,0,0,0,0.412
3塁,0.0,3,3,0,0,0,0,0,2,0,0,0,0,0.0
1・2塁,0.188,19,16,3,0,0,0,1,5,2,0,1,0,0.278
1・3塁,0.556,11,9,5,0,0,0,7,0,1,0,1,0,0.6
2・3塁,0.0,3,2,0,0,0,0,0,0,1,0,0,0,0.333
満塁,0.0,5,3,0,0,0,0,2,0,1,0,0,1,0.2
得点圏,0.239,58,46,11,0,0,1,13,8,9,0,2,1,0.357
