アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,11,27.5%,安打,5,33.3%
フライ,10,25.0%,四死球,9,60.0%
空三振,10,25.0%,失策出塁,1,6.7%
見三振,6,15.0%,野選,0,0.0%
犠打,3,7.5%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
