球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,170,37.7%,150.9,11,27,36,61,43.5%,13.4%,0.361,36,13,2,2,5,1
スライダー,91,20.2%,130.1,8,12,10,48,33.0%,25.8%,0.263,19,5,0,6,2,0
ツーシーム,79,17.5%,149.4,6,18,8,34,40.5%,22.2%,0.267,15,4,0,2,5,1
カーブ,40,8.9%,118.5,8,8,2,18,45.0%,57.1%,0.333,6,2,0,2,0,1
カットボール,36,8.0%,146.1,2,5,2,17,25.0%,14.3%,0.2,10,2,0,0,0,0
スプリット,35,7.8%,140.0,2,3,4,21,25.7%,18.2%,0.2,5,1,0,0,0,0
