月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.091,5,13,11,0,1,0,0,0,1,0,5,0,0,0,2,0,0,0,1,.091,.091,0.182
5月,.167,4,7,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,.167,.167,0.333
6月,.333,5,9,6,1,2,0,0,0,2,0,2,0,0,1,2,0,0,0,0,.429,.333,0.762
7月,.000,3,5,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,.500,.000,0.5
8月,.143,4,8,7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.143,.143,0.286
9月,.000,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,.000,0.0
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
