チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
阪神,0.143,4,9,7,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.25,0.143,0.393
ＤｅＮＡ,0.143,4,15,14,2,2,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0.2,0.143,0.343
広島,0.571,3,9,7,1,4,1,0,0,5,1,0,1,0,1,0,0,0,0,0,0.667,0.714,1.381
ヤクルト,0.125,8,16,16,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0.125,0.125,0.25
中日,0.222,3,11,9,1,2,1,0,0,3,1,2,0,0,0,2,0,0,1,0,0.222,0.333,0.556
