チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
日本ハム,13.50,1,1,0,0,1,0,0,0,0,0,0,4.0,9,1,6,3,0,6,6,3.0,0.474,3.60,-
ロッテ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天,5.40,1,1,0,0,0,0,0,0,0,0,0,5.0,5,1,4,2,2,3,3,1.4,0.278,7.20,-
オリックス,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
西武,5.40,1,1,0,0,1,0,0,0,0,0,0,5.0,8,0,3,1,1,3,3,1.8,0.381,1.50,-
