球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,113,57.4%,143.3,8,23,19,45,44.2%,17.8%,0.143,21,3,0,4,3,0
カットボール,33,16.8%,134.4,2,7,4,19,39.4%,28.6%,0.0,2,0,0,1,1,0
フォーク,31,15.7%,132.8,5,3,5,11,41.9%,29.4%,0.2,10,2,0,4,0,0
ナックルカーブ,20,10.2%,114.4,1,3,4,9,40.0%,12.5%,0.0,3,0,0,0,0,0
