種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.0,3,0,3,0,0,0,0,0,0,0,0,3.0,2,1,3,0,0,1,1,0.67,0.182,-,3.0
Nighter,10.8,5,0,5,0,0,0,0,0,0,0,0,6.2,9,1,8,6,0,8,8,2.25,0.321,-,0.83
