種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,4.76,5,0,5,0,0,0,0,0,0,0,0,5.2,10,1,2,1,1,3,3,1.94,0.37,-,1.89
Visitor,0.0,3,0,3,0,0,1,0,1,0,0,0,3.2,1,0,3,1,0,0,0,0.55,0.1,-,99.0
