チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
巨人,3.75,2,2,0,0,2,0,0,0,0,0,0,12.0,16,2,11,2,0,5,5,1.5,0.333,0.00,-
阪神,4.15,3,3,0,0,1,0,0,0,0,0,0,17.1,21,0,11,5,1,8,8,1.5,0.313,2.50,-
広島,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ヤクルト,1.29,1,1,0,1,0,0,0,0,0,0,0,7.0,4,0,3,0,1,1,1,0.57,0.167,6.43,-
中日,2.25,2,2,0,0,1,0,0,0,0,0,0,12.0,12,1,10,1,0,3,3,1.08,0.261,0.64,-
