打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.274,37,157,146,23,40,12,1,11,87,30,39,11,3,0,0,0,2,0,0,0.325,0.596,0.921
Nighter,0.279,102,440,391,60,109,22,3,29,224,72,124,46,6,0,0,3,8,2,6,0.352,0.573,0.925
