条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,0.461,83,76,35,6,0,8,0,7,0,0,0,0.506
1-0より,0.341,42,41,14,1,2,6,0,0,0,0,1,0.333
2-0より,0.211,20,19,4,0,1,1,0,1,0,0,0,0.25
3-0より,1.0,11,1,1,1,0,0,0,10,0,0,0,1.0
0-1より,0.344,32,32,11,4,0,5,0,0,0,0,0,0.344
1-1より,0.55,40,40,22,3,0,8,0,0,0,0,0,0.55
2-1より,0.429,28,28,12,4,0,3,0,0,0,0,0,0.429
3-1より,0.3,27,10,3,1,0,1,0,17,0,0,0,0.741
0-2より,0.057,35,35,2,1,0,0,25,0,0,0,0,0.057
1-2より,0.21,81,81,17,6,1,1,42,0,0,0,0,0.21
2-2より,0.134,98,97,13,4,0,5,57,0,0,0,1,0.133
3-2より,0.195,100,77,15,3,0,2,39,22,0,0,1,0.37
