アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,103,26.6%,安打,149,71.0%
フライ,121,31.3%,四死球,57,27.1%
空三振,140,36.2%,失策出塁,4,1.9%
見三振,23,5.9%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
