チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.333,2,7,6,0,2,1,0,0,3,0,2,1,0,0,0,0,0,0,0,0.429,0.5,0.929
阪神,0.091,3,12,11,1,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0.167,0.091,0.258
ＤｅＮＡ,0.429,3,11,7,1,3,1,0,0,4,1,0,3,0,0,0,1,1,0,0,0.545,0.571,1.117
広島,0.4,3,12,10,5,4,1,0,1,8,6,1,1,0,1,0,0,0,0,2,0.5,0.8,1.3
ヤクルト,0.111,3,10,9,0,1,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0.111,0.111,0.222
中日,0.222,3,12,9,2,2,0,0,1,5,3,1,3,0,0,0,0,0,0,0,0.417,0.556,0.972
