打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
2番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
3番,.207,32,142,121,10,25,4,0,2,35,12,31,19,1,1,0,1,0,1,2,.317,.289,0.606
4番,.000,1,3,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,.000,.000,0.0
5番,.313,26,109,96,15,30,5,2,5,54,22,23,10,0,1,1,1,0,0,4,.380,.563,0.942
6番,.278,11,43,36,5,10,2,0,1,15,3,8,7,0,0,0,0,0,0,0,.395,.417,0.812
7番,.379,9,34,29,3,11,1,0,0,12,2,4,4,0,0,0,1,1,0,0,.441,.414,0.855
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
