打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,5,2,.400,0,2,1,0,0,0.5
2打席目,6,1,.167,0,3,0,0,0,0.167
3打席目,5,1,.200,0,0,0,0,0,0.2
4打席目,3,1,.333,0,1,0,0,0,0.333
5打席目以上,0,0,-,0,0,0,0,0,
