条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,0.39,45,41,16,3,0,2,0,1,1,2,0,0.419
1-0より,0.273,24,22,6,2,1,1,0,0,0,2,0,0.273
2-0より,0.4,5,5,2,0,0,0,0,0,0,0,0,0.4
3-0より,1.0,7,2,2,0,0,1,0,5,0,0,0,1.0
0-1より,0.4,37,35,14,3,0,0,0,0,1,1,0,0.417
1-1より,0.324,38,37,12,4,0,0,0,0,0,0,1,0.316
2-1より,0.318,22,22,7,1,0,1,0,0,0,0,0,0.318
3-1より,0.143,18,7,1,0,0,1,0,10,1,0,0,0.667
0-2より,0.083,25,24,2,0,0,0,15,0,1,0,0,0.12
1-2より,0.2,76,75,15,1,0,1,29,0,0,1,0,0.2
2-2より,0.158,58,57,9,0,0,0,22,0,0,0,1,0.155
3-2より,0.237,47,38,9,2,0,0,11,9,0,0,0,0.383
