打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,19,2,0.105,0,3,3,0,0,0.227
2打席目,22,6,0.273,0,5,0,0,0,0.273
3打席目,20,6,0.3,0,5,1,0,0,0.333
4打席目,16,4,0.25,0,5,2,0,0,0.333
5打席目以上,1,0,0.0,0,0,0,0,0,0.0
