条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.214,59,56,12,1,0,0,0,12,3,0,0,0,0.254
1塁,0.2,18,15,3,1,0,0,0,3,3,0,0,0,0.333
2塁,0.375,9,8,3,1,0,0,1,3,1,0,0,0,0.444
3塁,0.0,2,2,0,0,0,0,0,1,0,0,0,0,0.0
1・2塁,0.286,7,7,2,2,0,0,3,1,0,0,0,0,0.286
1・3塁,0.0,2,2,0,0,0,0,0,1,0,0,0,0,0.0
2・3塁,0.5,2,2,1,0,0,0,2,0,0,0,0,0,0.5
満塁,0.5,2,2,1,0,0,0,2,0,0,0,0,0,0.5
得点圏,0.304,24,23,7,3,0,0,8,6,1,0,0,0,0.333
