種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.01,10,10,0,2,5,0,0,0,0,0,0,58.1,44,7,39,10,1,16,13,0.93,0.211,3.05,-
Nighter,3.3,12,12,0,4,4,0,0,0,0,0,0,62.2,66,5,49,9,4,26,23,1.2,0.268,3.65,-
