球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,17,44.7%,144.2,2,2,7,2,64.7%,15.4%,.000,5,0,0,1,0,0
カーブ,7,18.4%,120.1,1,2,3,1,85.7%,25.0%,.000,1,0,0,1,0,0
チェンジアップ,7,18.4%,127.3,2,1,1,2,57.1%,50.0%,1.000,1,1,0,0,0,0
スプリット,3,7.9%,131.3,2,1,0,0,100.0%,100.0%,.000,1,0,0,1,0,0
スライダー,2,5.3%,133.0,0,0,2,0,100.0%,0.0%,-,0,0,0,0,0,0
カットボール,2,5.3%,143.5,0,0,0,0,0.0%,0.0%,.000,2,0,0,0,0,0
