条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,1.000,2,1,1,0,0,0,0,1,0,0,0,1.000
1塁,-,0,0,0,0,0,0,0,0,0,0,0,-
2塁,.000,4,2,0,0,0,0,2,2,0,0,0,.500
3塁,-,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,.000,3,2,0,0,0,0,1,0,1,0,0,.333
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,-
満塁,-,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.000,7,4,0,0,0,0,3,2,1,0,0,.429
