球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,91,54.2%,144.0,5,18,14,31,40.7%,11.9%,0.321,28,9,2,5,0,0
カーブ,33,19.6%,119.0,5,11,1,11,51.5%,45.5%,0.333,6,2,0,1,0,0
チェンジアップ,29,17.3%,125.9,7,4,8,7,65.5%,38.9%,0.5,4,2,1,1,1,0
フォーク,15,8.9%,134.0,5,0,3,5,53.3%,50.0%,0.143,7,1,0,5,0,0
