打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.115,12,29,26,2,3,2,0,0,5,1,9,1,0,1,0,1,0,0,1,0.172,0.192,0.365
Nighter,0.209,22,44,43,4,9,1,0,1,13,7,16,1,0,0,0,0,0,0,0,0.227,0.302,0.53
