条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.147,35,34,5,2,0,0,0,15,1,0,0,0,.171
1塁,.154,14,13,2,0,0,1,2,5,1,0,0,0,.214
2塁,.333,10,9,3,1,0,0,2,2,0,1,0,0,.400
3塁,.000,2,2,0,0,0,0,1,1,0,0,0,0,.000
1・2塁,.167,6,6,1,0,0,0,1,1,0,0,0,0,.167
1・3塁,.333,4,3,1,0,0,0,2,0,0,0,0,1,.250
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,.000,2,2,0,0,0,0,0,1,0,0,0,0,.000
得点圏,.227,24,22,5,1,0,0,6,5,0,1,0,1,.250
