打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,61,20,0.328,3,7,6,0,1,0.382
2打席目,58,21,0.362,7,9,10,0,0,0.456
3打席目,58,16,0.276,4,4,9,0,1,0.368
4打席目,55,18,0.327,1,10,9,0,0,0.422
5打席目以上,19,7,0.368,0,3,6,0,0,0.52
