チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.25,3,10,8,2,2,1,0,0,3,1,1,1,1,1,0,0,0,0,0,0.4,0.375,0.775
阪神,0.125,2,9,8,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.222,0.125,0.347
ＤｅＮＡ,0.091,3,12,11,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.167,0.091,0.258
広島,0.231,3,14,13,3,3,0,0,0,3,1,3,1,0,0,0,0,1,0,0,0.286,0.231,0.516
ヤクルト,0.444,3,10,9,2,4,1,0,0,5,2,2,1,0,0,0,0,1,0,0,0.5,0.556,1.056
中日,0.667,3,13,9,3,6,0,0,0,6,1,1,4,0,0,0,0,1,0,0,0.769,0.667,1.436
