月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.250,4,6,4,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,.250,.250,0.5
5月,.000,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
6月,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
7月,.125,4,8,8,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,.125,.125,0.25
8月,.500,4,10,6,2,3,1,0,0,4,0,3,0,0,0,4,0,0,0,0,.500,.667,1.167
9月,.000,4,6,4,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,.000,.000,0.0
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
