条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.071,14,14,1,0,0,0,0,4,0,0,0,0,.071
1塁,.333,3,3,1,0,0,0,0,0,0,0,0,0,.333
2塁,.500,2,2,1,0,0,0,1,0,0,0,0,0,.500
3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,.000,5,5,0,0,0,0,0,1,0,0,0,0,.000
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.143,7,7,1,0,0,0,1,1,0,0,0,0,.143
