アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,131,33.1%,安打,131,74.9%
フライ,168,42.4%,四死球,40,22.9%
空三振,68,17.2%,失策出塁,4,2.3%
見三振,20,5.1%,野選,0,0.0%
犠打,9,2.3%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
