条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,0.311,69,61,19,4,0,0,0,4,0,4,0,0.354
1-0より,0.385,40,39,15,3,0,1,0,0,0,1,0,0.385
2-0より,0.125,8,8,1,0,0,0,0,0,0,0,0,0.125
3-0より,0.0,10,3,0,0,0,0,0,7,0,0,0,0.7
0-1より,0.319,49,47,15,1,0,0,0,0,0,2,0,0.319
1-1より,0.232,59,56,13,2,0,1,0,0,0,1,2,0.224
2-1より,0.372,43,43,16,2,0,1,0,0,0,0,0,0.372
3-1より,0.375,23,8,3,0,0,1,0,15,0,0,0,0.783
0-2より,0.121,33,33,4,1,0,0,17,0,0,0,0,0.121
1-2より,0.202,101,99,20,4,0,1,32,0,1,1,0,0.21
2-2より,0.244,78,78,19,1,1,5,26,0,0,0,0,0.244
3-2より,0.136,58,44,6,1,1,1,13,12,1,0,1,0.328
