条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.222,46,45,10,2,0,2,2,6,1,0,0,0,0.239
1塁,0.273,22,22,6,2,0,0,0,3,0,0,0,0,0.273
2塁,0.286,8,7,2,0,0,0,0,2,1,0,0,0,0.375
3塁,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0.0
1・2塁,0.455,12,11,5,0,0,0,1,1,0,0,1,0,0.455
1・3塁,0.0,3,3,0,0,0,0,1,0,0,0,0,0,0.0
2・3塁,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0.0
満塁,0.0,6,4,0,0,0,0,2,2,0,0,0,2,0.0
得点圏,0.25,32,28,7,0,0,0,4,6,1,0,1,2,0.258
