チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.266,20,75,64,7,17,8,0,1,28,7,12,11,0,0,0,0,1,0,0,0.373,0.438,0.811
阪神,0.21,21,86,81,7,17,4,1,2,29,6,13,4,0,1,0,0,0,1,0,0.256,0.358,0.614
ＤｅＮＡ,0.295,21,88,78,10,23,3,0,3,35,11,10,8,0,0,1,1,4,0,1,0.356,0.449,0.805
広島,0.264,19,79,72,13,19,4,0,0,23,9,10,7,0,0,0,0,1,0,0,0.329,0.319,0.649
中日,0.246,19,79,69,7,17,3,0,0,20,6,11,7,0,0,0,3,1,1,1,0.304,0.29,0.594
