打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.212,19,74,66,6,14,1,0,2,21,6,7,7,0,0,0,1,0,1,1,0.284,0.318,0.602
Nighter,0.272,97,396,357,44,97,25,1,6,142,42,59,34,0,1,1,3,8,2,2,0.334,0.398,0.732
